event_id,user_id,event_type,description,category,direction,amount_original,amount_source,amount_currency,event_date,settlement_date,cash_effective_date,cash_effective_date_source,status,linked_event_id,flexibility,minimum_allowed_amount,related_image_id,related_message_ids,home_currency,amount_home_currency
event_21701,user_235,expense,Takeaway order,dining,debit,42.53,csv,USD,2024-08-27,2024-08-27,2024-08-27,settlement,settled,,fixed,,,[],USD,42.53
event_21702,user_235,expense,Family dinner,dining,debit,45.13,csv,USD,2024-09-03,2024-09-03,2024-09-03,settlement,settled,,fixed,,,[],USD,45.13
event_21703,user_236,income,Payroll credit,salary,credit,22420000,csv,IDR,2024-09-15,2024-09-15,2024-09-15,settlement,settled,,fixed,,,[],IDR,22420000
event_21704,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2024-09-02,2024-09-02,2024-09-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21705,user_236,expense,Energy provider bill,utilities,debit,1344396.44,csv,IDR,2024-09-05,2024-09-05,2024-09-05,settlement,settled,,fixed,,,[],IDR,1344396.44
event_21706,user_236,expense,Health insurance premium,insurance,debit,1117200,csv,IDR,2024-09-06,2024-09-06,2024-09-06,settlement,settled,,fixed,,,[],IDR,1117200
event_21707,user_236,expense,School fee payment,education,debit,2356000,csv,IDR,2024-09-07,2024-09-07,2024-09-07,settlement,settled,,fixed,,,[],IDR,2356000
event_21708,user_236,expense,Family healthcare expense,healthcare,debit,1704371.09,csv,IDR,2024-09-09,2024-09-09,2024-09-09,settlement,settled,,fixed,,,[],IDR,1704371.09
event_21709,user_236,expense,Games and recreation,entertainment,debit,460814.95,csv,IDR,2024-09-13,2024-09-13,2024-09-13,settlement,settled,,fixed,,,[],IDR,460814.95
event_21710,user_236,subscription,Cloud storage plan,cloud_storage,debit,95950,csv,IDR,2024-09-11,2024-09-11,2024-09-11,settlement,settled,,stoppable,,,[],IDR,95950
event_21711,user_236,income,Payroll credit,salary,credit,22420000,csv,IDR,2024-10-15,2024-10-15,2024-10-15,settlement,settled,,fixed,,,[],IDR,22420000
event_21712,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2024-10-02,2024-10-02,2024-10-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21713,user_236,expense,Energy provider bill,utilities,debit,1657888.36,csv,IDR,2024-10-05,2024-10-05,2024-10-05,settlement,settled,,fixed,,,[],IDR,1657888.36
event_21714,user_236,expense,Health insurance premium,insurance,debit,1117200,csv,IDR,2024-10-06,2024-10-06,2024-10-06,settlement,settled,,fixed,,,[],IDR,1117200
event_21715,user_236,expense,School fee payment,education,debit,2356000,csv,IDR,2024-10-07,2024-10-07,2024-10-07,settlement,settled,,fixed,,,[],IDR,2356000
event_21716,user_236,expense,Family healthcare expense,healthcare,debit,1739809,csv,IDR,2024-10-09,2024-10-09,2024-10-09,settlement,settled,,fixed,,,[],IDR,1739809
event_21717,user_236,expense,Games and recreation,entertainment,debit,451352.09,csv,IDR,2024-10-13,2024-10-13,2024-10-13,settlement,settled,,fixed,,,[],IDR,451352.09
event_21718,user_236,subscription,Cloud storage plan,cloud_storage,debit,95950,csv,IDR,2024-10-11,2024-10-11,2024-10-11,settlement,settled,,stoppable,,,[],IDR,95950
event_21719,user_236,income,Payroll credit,salary,credit,22420000,csv,IDR,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],IDR,22420000
event_21720,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2024-11-02,2024-11-02,2024-11-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21721,user_236,expense,Energy provider bill,utilities,debit,1400471.91,csv,IDR,2024-11-05,2024-11-05,2024-11-05,settlement,settled,,fixed,,,[],IDR,1400471.91
event_21722,user_236,expense,Health insurance premium,insurance,debit,1117200,csv,IDR,2024-11-06,2024-11-06,2024-11-06,settlement,settled,,fixed,,,[],IDR,1117200
event_21723,user_236,expense,School fee payment,education,debit,2356000,csv,IDR,2024-11-07,2024-11-07,2024-11-07,settlement,settled,,fixed,,,[],IDR,2356000
event_21724,user_236,expense,Family healthcare expense,healthcare,debit,1581179.34,csv,IDR,2024-11-09,2024-11-09,2024-11-09,settlement,settled,,fixed,,,[],IDR,1581179.34
event_21725,user_236,expense,Games and recreation,entertainment,debit,430511.34,csv,IDR,2024-11-13,2024-11-13,2024-11-13,settlement,settled,,fixed,,,[],IDR,430511.34
event_21726,user_236,subscription,Cloud storage plan,cloud_storage,debit,95950,csv,IDR,2024-11-11,2024-11-11,2024-11-11,settlement,settled,,stoppable,,,[],IDR,95950
event_21727,user_236,income,Payroll credit,salary,credit,22420000,csv,IDR,2024-12-15,2024-12-15,2024-12-15,settlement,settled,,fixed,,,[],IDR,22420000
event_21728,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2024-12-02,2024-12-02,2024-12-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21729,user_236,expense,Energy provider bill,utilities,debit,1600000.63,csv,IDR,2024-12-05,2024-12-05,2024-12-05,settlement,settled,,fixed,,,[],IDR,1600000.63
event_21730,user_236,expense,Health insurance premium,insurance,debit,1117200,csv,IDR,2024-12-06,2024-12-06,2024-12-06,settlement,settled,,fixed,,,[],IDR,1117200
event_21731,user_236,expense,School fee payment,education,debit,2356000,csv,IDR,2024-12-07,2024-12-07,2024-12-07,settlement,settled,,fixed,,,[],IDR,2356000
event_21732,user_236,expense,Family healthcare expense,healthcare,debit,1840765.68,csv,IDR,2024-12-09,2024-12-09,2024-12-09,settlement,settled,,fixed,,,[],IDR,1840765.68
event_21733,user_236,expense,Games and recreation,entertainment,debit,494914.12,csv,IDR,2024-12-13,2024-12-13,2024-12-13,settlement,settled,,fixed,,,[],IDR,494914.12
event_21734,user_236,subscription,Cloud storage plan,cloud_storage,debit,95950,csv,IDR,2024-12-11,2024-12-11,2024-12-11,settlement,settled,,stoppable,,,[],IDR,95950
event_21735,user_236,income,Payroll credit,salary,credit,22420000,csv,IDR,2025-01-15,2025-01-15,2025-01-15,settlement,settled,,fixed,,,[],IDR,22420000
event_21736,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2025-01-02,2025-01-02,2025-01-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21737,user_236,expense,Energy provider bill,utilities,debit,1427489.97,csv,IDR,2025-01-05,2025-01-05,2025-01-05,settlement,settled,,fixed,,,[],IDR,1427489.97
event_21738,user_236,expense,Health insurance premium,insurance,debit,1117200,csv,IDR,2025-01-06,2025-01-06,2025-01-06,settlement,settled,,fixed,,,[],IDR,1117200
event_21739,user_236,expense,School fee payment,education,debit,2356000,csv,IDR,2025-01-07,2025-01-07,2025-01-07,settlement,settled,,fixed,,,[],IDR,2356000
event_21740,user_236,expense,Family healthcare expense,healthcare,debit,1493958.89,csv,IDR,2025-01-09,2025-01-09,2025-01-09,settlement,settled,,fixed,,,[],IDR,1493958.89
event_21741,user_236,expense,Games and recreation,entertainment,debit,470533.13,csv,IDR,2025-01-13,2025-01-13,2025-01-13,settlement,settled,,fixed,,,[],IDR,470533.13
event_21742,user_236,subscription,Cloud storage plan,cloud_storage,debit,95950,csv,IDR,2025-01-11,2025-01-11,2025-01-11,settlement,settled,,stoppable,,,[],IDR,95950
event_21743,user_236,expense,Home repair reserve,housing,debit,2584000,csv,IDR,2025-02-02,2025-02-02,2025-02-02,settlement,settled,,fixed,,,[],IDR,2584000
event_21744,user_236,expense,Supermarket basket,groceries,debit,707817.31,csv,IDR,2024-08-09,2024-08-09,2024-08-09,settlement,settled,,fixed,,,[],IDR,707817.31
event_21745,user_236,expense,Weekly produce market,groceries,debit,656842.27,csv,IDR,2024-08-19,2024-08-19,2024-08-19,settlement,settled,,fixed,,,[],IDR,656842.27
event_21746,user_236,expense,Grocery delivery,groceries,debit,657320.98,csv,IDR,2024-08-29,2024-08-29,2024-08-29,settlement,settled,,fixed,,,[],IDR,657320.98
event_21747,user_236,expense,Grocery delivery,groceries,debit,938836.44,csv,IDR,2024-09-08,2024-09-08,2024-09-08,settlement,settled,,fixed,,,[],IDR,938836.44
event_21748,user_236,expense,Household groceries,groceries,debit,859052.45,csv,IDR,2024-09-18,2024-09-18,2024-09-18,settlement,settled,,fixed,,,[],IDR,859052.45
event_21749,user_236,expense,Local market purchase,groceries,debit,870376.51,csv,IDR,2024-09-28,2024-09-28,2024-09-28,settlement,settled,,fixed,,,[],IDR,870376.51
event_21750,user_236,expense,Local market purchase,groceries,debit,979797.91,csv,IDR,2024-10-08,2024-10-08,2024-10-08,settlement,settled,,fixed,,,[],IDR,979797.91
event_21751,user_236,expense,Fresh food shop,groceries,debit,884066.86,csv,IDR,2024-10-18,2024-10-18,2024-10-18,settlement,settled,,fixed,,,[],IDR,884066.86
event_21752,user_236,expense,Supermarket basket,groceries,debit,1039082.35,csv,IDR,2024-10-28,2024-10-28,2024-10-28,settlement,settled,,fixed,,,[],IDR,1039082.35
event_21753,user_236,expense,Household groceries,groceries,debit,767968.33,csv,IDR,2024-11-07,2024-11-07,2024-11-07,settlement,settled,,fixed,,,[],IDR,767968.33
event_21754,user_236,expense,Grocery delivery,groceries,debit,1078087.24,csv,IDR,2024-11-17,2024-11-17,2024-11-17,settlement,settled,,fixed,,,[],IDR,1078087.24
event_21755,user_236,expense,Weekly produce market,groceries,debit,826741.55,csv,IDR,2024-11-27,2024-11-27,2024-11-27,settlement,settled,,fixed,,,[],IDR,826741.55
event_21756,user_236,expense,Bulk pantry shop,groceries,debit,1103635.1,csv,IDR,2024-12-07,2024-12-07,2024-12-07,settlement,settled,,fixed,,,[],IDR,1103635.1
event_21757,user_236,expense,Weekly produce market,groceries,debit,863857.62,csv,IDR,2024-12-17,2024-12-17,2024-12-17,settlement,settled,,fixed,,,[],IDR,863857.62
event_21758,user_236,expense,Local market purchase,groceries,debit,976968.58,csv,IDR,2024-12-27,2024-12-27,2024-12-27,settlement,settled,,fixed,,,[],IDR,976968.58
event_21759,user_236,expense,Grocery delivery,groceries,debit,648593.65,csv,IDR,2025-01-06,2025-01-06,2025-01-06,settlement,settled,,fixed,,,[],IDR,648593.65
event_21760,user_236,expense,Local market purchase,groceries,debit,1023080,csv,IDR,2025-01-16,2025-01-16,2025-01-16,settlement,settled,,fixed,,,[],IDR,1023080
event_21761,user_236,expense,Weekly produce market,groceries,debit,738743.14,csv,IDR,2025-01-26,2025-01-26,2025-01-26,settlement,settled,,fixed,,,[],IDR,738743.14
event_21762,user_236,expense,Commuter pass,transport,debit,485290.15,csv,IDR,2024-08-10,2024-08-10,2024-08-10,settlement,settled,,fixed,,,[],IDR,485290.15
event_21763,user_236,expense,Metro and bus fares,transport,debit,407198.85,csv,IDR,2024-08-24,2024-08-24,2024-08-24,settlement,settled,,fixed,,,[],IDR,407198.85
event_21764,user_236,expense,Commuter pass,transport,debit,658293.75,csv,IDR,2024-09-07,2024-09-07,2024-09-07,settlement,settled,,fixed,,,[],IDR,658293.75
event_21765,user_236,expense,Ride-hailing trip,transport,debit,663284.87,csv,IDR,2024-09-21,2024-09-21,2024-09-21,settlement,settled,,fixed,,,[],IDR,663284.87
event_21766,user_236,expense,Metro and bus fares,transport,debit,399503,csv,IDR,2024-10-05,2024-10-05,2024-10-05,settlement,settled,,fixed,,,[],IDR,399503
event_21767,user_236,expense,Ride-hailing trip,transport,debit,629742.96,csv,IDR,2024-10-19,2024-10-19,2024-10-19,settlement,settled,,fixed,,,[],IDR,629742.96
event_21768,user_236,expense,Parking and tolls,transport,debit,403117.88,csv,IDR,2024-11-02,2024-11-02,2024-11-02,settlement,settled,,fixed,,,[],IDR,403117.88
event_21769,user_236,expense,Rail pass,transport,debit,414307.48,csv,IDR,2024-11-16,2024-11-16,2024-11-16,settlement,settled,,fixed,,,[],IDR,414307.48
event_21770,user_236,expense,Parking and tolls,transport,debit,448761.83,csv,IDR,2024-11-30,2024-11-30,2024-11-30,settlement,settled,,fixed,,,[],IDR,448761.83
event_21771,user_236,expense,Local taxi,transport,debit,397641.85,csv,IDR,2024-12-14,2024-12-14,2024-12-14,settlement,settled,,fixed,,,[],IDR,397641.85
event_21772,user_236,expense,Metro and bus fares,transport,debit,618676.6,csv,IDR,2024-12-28,2024-12-28,2024-12-28,settlement,settled,,fixed,,,[],IDR,618676.6
event_21773,user_236,expense,Fuel refill,transport,debit,586439.74,csv,IDR,2025-01-11,2025-01-11,2025-01-11,settlement,settled,,fixed,,,[],IDR,586439.74
event_21774,user_236,expense,Commuter pass,transport,debit,623634.19,csv,IDR,2025-01-25,2025-01-25,2025-01-25,settlement,settled,,fixed,,,[],IDR,623634.19
event_21775,user_236,expense,Family dinner,dining,debit,773610.11,csv,IDR,2024-08-11,2024-08-11,2024-08-11,settlement,settled,,reducible,451250,,[],IDR,773610.11
event_21776,user_236,expense,Coffee shop,dining,debit,1062693.26,csv,IDR,2024-09-01,2024-09-01,2024-09-01,settlement,settled,,reducible,451250,,[],IDR,1062693.26
event_21777,user_236,expense,Lunch with colleagues,dining,debit,1014423.22,csv,IDR,2024-09-22,2024-09-22,2024-09-22,settlement,settled,,reducible,451250,,[],IDR,1014423.22
event_21778,user_236,expense,Quick-service meal,dining,debit,872895.58,csv,IDR,2024-10-13,2024-10-13,2024-10-13,settlement,settled,,reducible,451250,,[],IDR,872895.58
event_21779,user_236,expense,Neighbourhood restaurant,dining,debit,769616.28,csv,IDR,2024-11-03,2024-11-03,2024-11-03,settlement,settled,,reducible,451250,,[],IDR,769616.28
event_21780,user_236,expense,Bakery and snacks,dining,debit,820540.08,csv,IDR,2024-11-24,2024-11-24,2024-11-24,settlement,settled,,reducible,451250,,[],IDR,820540.08
event_21781,user_236,expense,Weekend food delivery,dining,debit,877967.75,csv,IDR,2024-12-15,2024-12-15,2024-12-15,settlement,settled,,reducible,451250,,[],IDR,877967.75
event_21782,user_236,expense,Weekend food delivery,dining,debit,666837.52,csv,IDR,2025-01-05,2025-01-05,2025-01-05,settlement,settled,,reducible,451250,,[],IDR,666837.52
event_21783,user_236,expense,Takeaway order,dining,debit,721539.1,csv,IDR,2025-01-26,2025-01-26,2025-01-26,settlement,settled,,reducible,451250,,[],IDR,721539.1
event_21784,user_236,investment_purchase,Investment contribution,investment,debit,6726000,csv,IDR,2024-10-31,2024-10-31,2024-10-31,settlement,settled,,fixed,,,[],IDR,6726000
event_21785,user_236,investment_valuation,Current portfolio valuation,investment,non_cash,2690400,csv,IDR,2025-02-01,,2025-02-01,event_fallback,unrealized,event_21784,fixed,,,"[""message_185""]",IDR,2690400
event_21786,user_237,income,Temporary assignment pay,salary,credit,28081657.26,csv,IDR,2025-11-15,2025-11-15,2025-11-15,settlement,settled,,fixed,,,[],IDR,28081657.26
event_21787,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2025-11-02,2025-11-02,2025-11-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21788,user_237,expense,Energy provider bill,utilities,debit,1855483.37,csv,IDR,2025-11-06,2025-11-06,2025-11-06,settlement,settled,,fixed,,,[],IDR,1855483.37
event_21789,user_237,subscription,Shared storage plan,cloud_storage,debit,268850,csv,IDR,2025-11-12,2025-11-12,2025-11-12,settlement,settled,,fixed,,,[],IDR,268850
event_21790,user_237,subscription,Family streaming plan,streaming,debit,765700,csv,IDR,2025-11-09,2025-11-09,2025-11-09,settlement,settled,,reducible,382850,,[],IDR,765700
event_21791,user_237,expense,Clothing and household items,shopping,debit,1499088.01,csv,IDR,2025-11-12,2025-11-12,2025-11-12,settlement,settled,,reducible,548720,,[],IDR,1499088.01
event_21792,user_237,income,Peak-season wages,salary,credit,25730389.06,csv,IDR,2025-12-15,2025-12-15,2025-12-15,settlement,settled,,fixed,,,[],IDR,25730389.06
event_21793,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2025-12-02,2025-12-02,2025-12-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21794,user_237,expense,Energy provider bill,utilities,debit,2061230.01,csv,IDR,2025-12-06,2025-12-06,2025-12-06,settlement,settled,,fixed,,,[],IDR,2061230.01
event_21795,user_237,subscription,Shared storage plan,cloud_storage,debit,268850,csv,IDR,2025-12-12,2025-12-12,2025-12-12,settlement,settled,,fixed,,,[],IDR,268850
event_21796,user_237,subscription,Family streaming plan,streaming,debit,765700,csv,IDR,2025-12-09,2025-12-09,2025-12-09,settlement,settled,,reducible,382850,,[],IDR,765700
event_21797,user_237,expense,Clothing and household items,shopping,debit,1387939.06,csv,IDR,2025-12-12,2025-12-12,2025-12-12,settlement,settled,,reducible,548720,,[],IDR,1387939.06
event_21798,user_237,income,Peak-season wages,salary,credit,28612583.81,csv,IDR,2026-01-15,2026-01-15,2026-01-15,settlement,settled,,fixed,,,[],IDR,28612583.81
event_21799,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2026-01-02,2026-01-02,2026-01-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21800,user_237,expense,Energy provider bill,utilities,debit,1978462.16,csv,IDR,2026-01-06,2026-01-06,2026-01-06,settlement,settled,,fixed,,,[],IDR,1978462.16
event_21801,user_237,subscription,Shared storage plan,cloud_storage,debit,268850,csv,IDR,2026-01-12,2026-01-12,2026-01-12,settlement,settled,,fixed,,,[],IDR,268850
event_21802,user_237,subscription,Family streaming plan,streaming,debit,765700,csv,IDR,2026-01-09,2026-01-09,2026-01-09,settlement,settled,,reducible,382850,,[],IDR,765700
event_21803,user_237,expense,Clothing and household items,shopping,debit,1249197.04,csv,IDR,2026-01-12,2026-01-12,2026-01-12,settlement,settled,,reducible,548720,,[],IDR,1249197.04
event_21804,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2026-02-02,2026-02-02,2026-02-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21805,user_237,expense,Energy provider bill,utilities,debit,2150724.21,csv,IDR,2026-02-06,2026-02-06,2026-02-06,settlement,settled,,fixed,,,[],IDR,2150724.21
event_21806,user_237,subscription,Shared storage plan,cloud_storage,debit,268850,csv,IDR,2026-02-12,2026-02-12,2026-02-12,settlement,settled,,fixed,,,[],IDR,268850
event_21807,user_237,subscription,Family streaming plan,streaming,debit,765700,csv,IDR,2026-02-09,2026-02-09,2026-02-09,settlement,settled,,reducible,382850,,[],IDR,765700
event_21808,user_237,expense,Clothing and household items,shopping,debit,1253636.18,csv,IDR,2026-02-12,2026-02-12,2026-02-12,settlement,settled,,reducible,548720,,[],IDR,1253636.18
event_21809,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2026-03-02,2026-03-02,2026-03-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21810,user_237,expense,Energy provider bill,utilities,debit,1833100.55,csv,IDR,2026-03-06,2026-03-06,2026-03-06,settlement,settled,,fixed,,,[],IDR,1833100.55
event_21811,user_237,subscription,Shared storage plan,cloud_storage,debit,268850,csv,IDR,2026-03-12,2026-03-12,2026-03-12,settlement,settled,,fixed,,,[],IDR,268850
event_21812,user_237,subscription,Family streaming plan,streaming,debit,765700,csv,IDR,2026-03-09,2026-03-09,2026-03-09,settlement,settled,,reducible,382850,,[],IDR,765700
event_21813,user_237,expense,Clothing and household items,shopping,debit,1509740.57,csv,IDR,2026-03-12,2026-03-12,2026-03-12,settlement,settled,,reducible,548720,,[],IDR,1509740.57
event_21814,user_237,expense,Shared housing rent,rent,debit,7695000,csv,IDR,2026-04-02,2026-04-02,2026-04-02,settlement,settled,,fixed,,,[],IDR,7695000
event_21815,user_237,expense,Local market purchase,groceries,debit,1081533.34,csv,IDR,2025-10-10,2025-10-10,2025-10-10,settlement,settled,,fixed,,,[],IDR,1081533.34
event_21816,user_237,expense,Neighbourhood grocer,groceries,debit,1067537.03,csv,IDR,2025-10-20,2025-10-20,2025-10-20,settlement,settled,,fixed,,,[],IDR,1067537.03
event_21817,user_237,expense,Grocery delivery,groceries,debit,990089.35,csv,IDR,2025-10-30,2025-10-30,2025-10-30,settlement,settled,,fixed,,,[],IDR,990089.35
event_21818,user_237,expense,Bulk pantry shop,groceries,debit,1412621.2,csv,IDR,2025-11-09,2025-11-09,2025-11-09,settlement,settled,,fixed,,,[],IDR,1412621.2
event_21819,user_237,expense,Neighbourhood grocer,groceries,debit,1071977.28,csv,IDR,2025-11-19,2025-11-19,2025-11-19,settlement,settled,,fixed,,,[],IDR,1071977.28
event_21820,user_237,expense,Neighbourhood grocer,groceries,debit,1130278.27,csv,IDR,2025-11-29,2025-11-29,2025-11-29,settlement,settled,,fixed,,,[],IDR,1130278.27
event_21821,user_237,expense,Grocery delivery,groceries,debit,1153275.99,csv,IDR,2025-12-09,2025-12-09,2025-12-09,settlement,settled,,fixed,,,[],IDR,1153275.99
event_21822,user_237,expense,Weekly produce market,groceries,debit,1409535.04,csv,IDR,2025-12-19,2025-12-19,2025-12-19,settlement,settled,,fixed,,,[],IDR,1409535.04
event_21823,user_237,expense,Grocery delivery,groceries,debit,1198118.49,csv,IDR,2025-12-29,2025-12-29,2025-12-29,settlement,settled,,fixed,,,[],IDR,1198118.49
event_21824,user_237,expense,Neighbourhood grocer,groceries,debit,1641362.65,csv,IDR,2026-01-08,2026-01-08,2026-01-08,settlement,settled,,fixed,,,[],IDR,1641362.65
event_21825,user_237,expense,Supermarket basket,groceries,debit,979508.44,csv,IDR,2026-01-18,2026-01-18,2026-01-18,settlement,settled,,fixed,,,[],IDR,979508.44
event_21826,user_237,expense,Grocery delivery,groceries,debit,1544507.35,csv,IDR,2026-01-28,2026-01-28,2026-01-28,settlement,settled,,fixed,,,[],IDR,1544507.35
event_21827,user_237,expense,Bulk pantry shop,groceries,debit,1283382.46,csv,IDR,2026-02-07,2026-02-07,2026-02-07,settlement,settled,,fixed,,,[],IDR,1283382.46
event_21828,user_237,expense,Fresh food shop,groceries,debit,1357464.89,csv,IDR,2026-02-17,2026-02-17,2026-02-17,settlement,settled,,fixed,,,[],IDR,1357464.89
event_21829,user_237,expense,Weekly produce market,groceries,debit,1250058.37,csv,IDR,2026-02-27,2026-02-27,2026-02-27,settlement,settled,,fixed,,,[],IDR,1250058.37
event_21830,user_237,expense,Bulk pantry shop,groceries,debit,1133815.7,csv,IDR,2026-03-09,2026-03-09,2026-03-09,settlement,settled,,fixed,,,[],IDR,1133815.7
event_21831,user_237,expense,Weekly produce market,groceries,debit,1560955.54,csv,IDR,2026-03-19,2026-03-19,2026-03-19,settlement,settled,,fixed,,,[],IDR,1560955.54
event_21832,user_237,expense,Bulk pantry shop,groceries,debit,1110467.88,csv,IDR,2026-03-29,2026-03-29,2026-03-29,settlement,settled,,fixed,,,[],IDR,1110467.88
event_21833,user_237,expense,Parking and tolls,transport,debit,595386.86,csv,IDR,2025-10-11,2025-10-11,2025-10-11,settlement,settled,,fixed,,,[],IDR,595386.86
event_21834,user_237,expense,Fuel refill,transport,debit,948447.27,csv,IDR,2025-11-01,2025-11-01,2025-11-01,settlement,settled,,fixed,,,[],IDR,948447.27
event_21835,user_237,expense,Ride-hailing trip,transport,debit,972054.62,csv,IDR,2025-11-22,2025-11-22,2025-11-22,settlement,settled,,fixed,,,[],IDR,972054.62
event_21836,user_237,expense,Rail pass,transport,debit,959966.11,csv,IDR,2025-12-13,2025-12-13,2025-12-13,settlement,settled,,fixed,,,[],IDR,959966.11
event_21837,user_237,expense,Vehicle charging,transport,debit,992449.39,csv,IDR,2026-01-03,2026-01-03,2026-01-03,settlement,settled,,fixed,,,[],IDR,992449.39
event_21838,user_237,expense,Ride-hailing trip,transport,debit,820437.91,csv,IDR,2026-01-24,2026-01-24,2026-01-24,settlement,settled,,fixed,,,[],IDR,820437.91
event_21839,user_237,expense,Local taxi,transport,debit,741325.51,csv,IDR,2026-02-14,2026-02-14,2026-02-14,settlement,settled,,fixed,,,[],IDR,741325.51
event_21840,user_237,expense,Commuter pass,transport,debit,722639.16,csv,IDR,2026-03-07,2026-03-07,2026-03-07,settlement,settled,,fixed,,,[],IDR,722639.16
event_21841,user_237,expense,Ride-hailing trip,transport,debit,765642.68,csv,IDR,2026-03-28,2026-03-28,2026-03-28,settlement,settled,,fixed,,,[],IDR,765642.68
event_21842,user_237,expense,Weekend food delivery,dining,debit,1573066.52,csv,IDR,2025-10-12,2025-10-12,2025-10-12,settlement,settled,,fixed,,,[],IDR,1573066.52
event_21843,user_237,expense,Bakery and snacks,dining,debit,1658256.62,csv,IDR,2025-11-02,2025-11-02,2025-11-02,settlement,settled,,fixed,,,[],IDR,1658256.62
event_21844,user_237,expense,Family dinner,dining,debit,1341837.06,csv,IDR,2025-11-23,2025-11-23,2025-11-23,settlement,settled,,fixed,,,[],IDR,1341837.06
event_21845,user_237,expense,Neighbourhood restaurant,dining,debit,1000129.26,csv,IDR,2025-12-14,2025-12-14,2025-12-14,settlement,settled,,fixed,,,[],IDR,1000129.26
event_21846,user_237,expense,Coffee shop,dining,debit,1032882.34,csv,IDR,2026-01-04,2026-01-04,2026-01-04,settlement,settled,,fixed,,,[],IDR,1032882.34
event_21847,user_237,expense,Quick-service meal,dining,debit,1386617.05,csv,IDR,2026-01-25,2026-01-25,2026-01-25,settlement,settled,,fixed,,,[],IDR,1386617.05
event_21848,user_237,expense,Neighbourhood restaurant,dining,debit,1445644.82,csv,IDR,2026-02-15,2026-02-15,2026-02-15,settlement,settled,,fixed,,,[],IDR,1445644.82
event_21849,user_237,expense,Neighbourhood restaurant,dining,debit,1596135.54,csv,IDR,2026-03-08,2026-03-08,2026-03-08,settlement,settled,,fixed,,,[],IDR,1596135.54
event_21850,user_237,expense,Bakery and snacks,dining,debit,1067792.12,csv,IDR,2026-03-29,2026-03-29,2026-03-29,settlement,settled,,fixed,,,[],IDR,1067792.12
event_21851,user_238,income,Primary household salary,salary,credit,565.44,csv,USD,2024-07-15,2024-07-15,2024-07-15,settlement,settled,,fixed,,,[],USD,565.44
event_21852,user_238,income,Second household income,salary,credit,425.96,csv,USD,2024-07-20,2024-07-20,2024-07-20,settlement,settled,,fixed,,,[],USD,425.96
event_21853,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-07-03,2024-07-03,2024-07-03,settlement,settled,,fixed,,,[],USD,205.2
event_21854,user_238,expense,Energy provider bill,utilities,debit,45.06,csv,USD,2024-07-07,2024-07-07,2024-07-07,settlement,settled,,fixed,,,[],USD,45.06
event_21855,user_238,subscription,Music service subscription,music_subscription,debit,9,csv,USD,2024-07-12,2024-07-12,2024-07-12,settlement,settled,,fixed,,,[],USD,9
event_21856,user_238,subscription,Delivery service plan,delivery_membership,debit,9,csv,USD,2024-07-14,2024-07-14,2024-07-14,settlement,settled,,stoppable,,,[],USD,9
event_21857,user_238,subscription,Gym membership,gym,debit,28,csv,USD,2024-07-11,2024-07-11,2024-07-11,settlement,settled,,reducible_or_stoppable,14,,[],USD,28
event_21858,user_238,expense,Games and recreation,entertainment,debit,25.18,csv,USD,2024-07-15,2024-07-15,2024-07-15,settlement,settled,,fixed,,,[],USD,25.18
event_21859,user_238,income,Primary household salary,salary,credit,565.44,csv,USD,2024-08-15,2024-08-15,2024-08-15,settlement,settled,,fixed,,,[],USD,565.44
event_21860,user_238,income,Second household income,salary,credit,430.19,csv,USD,2024-08-20,2024-08-20,2024-08-20,settlement,settled,,fixed,,,[],USD,430.19
event_21861,user_238,expense,Monthly rent,rent,debit,205.2,csv,USD,2024-08-03,2024-08-03,2024-08-03,settlement,settled,,fixed,,,[],USD,205.2
event_21862,user_238,expense,Energy provider bill,utilities,debit,53.75,csv,USD,2024-08-07,2024-08-07,2024-08-07,settlement,settled,,fixed,,,[],USD,53.75
event_21863,user_238,subscription,Music service subscription,music_subscription,debit,9,csv,USD,2024-08-12,2024-08-12,2024-08-12,settlement,settled,,fixed,,,[],USD,9
